"AAPL","AMZN","MSFT","KO","PEP","JPM","BAC","NKE","ORCL","IBM","PG","WMT","date"
81.854286,189.979996,32.419998,37.064999,66.629997,42.720001,8.36,27.692499,28.879999,199.600006,67.510002,62.450001,1977-02-08
81.671425,188.240005,32.119999,36.845001,66.18,42.849998,8.18,27.4375,28.48,198.619995,66.650002,59.540001,1977-02-09
80.040001,190.330002,31.92,37.060001,66.510002,43.279999,8.21,26.6875,28.690001,200,67,57.77,1977-02-10
87.14286,194.419998,32.200001,37.465,66.669998,43.16,8.26,27.2575,28.870001,203.570007,66.889999,57.360001,1977-02-11
86.814285,195.990005,32.110001,37.855,66.370003,43.799999,8.27,27.5875,29.02,205.580002,66.870003,58.950001,1977-02-12
86.14286,226.850006,31.98,38.314999,66.099998,43.34,8.25,27.66,29.24,206.809998,64.440002,59.029999,1977-02-13
83.425713,231.899994,32.02,38.16,66,42.98,8.11,27.967501,29.4,207.080002,63.639999,58.91,1977-02-14
83.16143,230.039993,32.009998,38.465,66.489998,43.790001,8.31,27.825001,29.57,208,63.57,59.07,1977-02-15
83.711426,230.25,31.799999,38.580002,66.830002,43.200001,8.16,28.57,29.709999,208.059998,63.98,59.009998,1977-02-16
83.117142,229.449997,31.76,38.720001,66.910004,43.009998,8,28.6,29.379999,207.240005,64.510002,58.990002,1977-02-17
80.75,223.990005,30.98,38.5,65.900002,41.75,7.74,27.952499,28.41,204.990005,64.279999,58.700001,1977-02-18
81.354286,225.160004,30.65,38.639999,66.620003,41.779999,7.96,27.855,27.92,203.75,64.25,59.189999,1977-02-19
81.168571,223.899994,30.5,38.57,66.519997,41.380001,7.79,27.182501,27.93,201.479996,64.160004,59.049999,1977-02-20
81.311432,222.979996,30.76,38.389999,65.940002,40.639999,7.73,27.0375,27.780001,201.229996,63.669998,59.029999,1977-02-21
81.502853,226.690002,30.74,38.705002,66.790001,40.740002,7.7,26.889999,27.02,200.600006,64.139999,59.189999,1977-02-22
80.958572,227.679993,31.16,38.735001,66.800003,36.959999,7.55,27.065001,27,201.169998,63.68,59.419998,1977-02-23
79.745712,222.929993,30.68,38.435001,67.150002,35.790001,7.35,26.8675,26.959999,199.440002,63.580002,59.07,1977-02-24
79.024284,224.389999,30.209999,38.285,67.849998,36.240002,7.3,26.805,27.059999,199.039993,63.720001,59.349998,1977-02-25
78.011429,224.059998,29.9,38.165001,68.75,35.459999,7.11,26.75,26.719999,199.729996,64.290001,59.189999,1977-02-26
75.73143,218.360001,29.719999,37.560001,68.769997,33.93,6.98,26.084999,26.25,197.889999,63.959999,61.68,1977-02-27
75.76857,213.850006,29.27,37.025002,68.120003,33.490002,7.02,26.360001,25.610001,195.880005,63.52,62.43,1977-02-28
80.182854,218.110001,29.75,37.255001,67.980003,32.509998,6.83,26.807501,26.26,197.759995,63.389999,63.040001,1977-03-01
79.567146,215.330002,29.76,37.095001,68.080002,34.009998,6.98,27.112499,26.360001,196.820007,63.150002,63.73,1977-03-02
81.508568,217.279999,29.110001,37.275002,68,34.259998,7.17,26.879999,26.68,196.119995,62.389999,64.580002,1977-03-03
80.760002,215.240005,29.07,37.779999,68.809998,33.970001,7.14,26.870001,26.120001,196.089996,62.57,65.07,1977-03-04
80.327141,212.889999,29.059999,37.615002,68.639999,33.5,7.15,27.1975,26.139999,194.300003,62.490002,65.309998,1977-03-05
81.752853,214.75,29.559999,37.73,69.330002,33.630001,7.44,27.73,26.459999,196.460007,62.950001,65.68,1977-03-06
82.738571,209.229996,29.34,37.529999,68.220001,32.959999,7.2,27.1525,26.17,194.529999,62.32,65.440002,1977-03-07
82.53286,212.910004,29.190001,37.365002,67.849998,33.150002,7.35,27.045,26.469999,192.899994,62.290001,65.82,1977-03-08
80.141426,208.220001,28.450001,36.544998,67.510002,31.93,7.02,26.15,26,189.080002,61.549999,65.550003,1977-03-09
80.612854,214.570007,28.549999,36.82,67.480003,31,6.9,26.174999,26.200001,188.539993,61.400002,65.989998,1977-03-10
80.404289,213.210007,28.51,36.619999,67,31.99,7.1,26.377501,26.709999,189.199997,61.169998,65.5,1977-03-11
81.637146,217.639999,29.35,37.305,67.489998,33.07,7.64,26.7675,27.530001,193.990005,61.799999,65.93,1977-03-12
81.674286,218.800003,29.23,37.139999,67.68,32.810001,7.42,26.84,27.18,194.440002,62.759998,65.870003,1977-03-13
82.902855,218.479996,29.65,37.619999,68.309998,33.68,7.56,27.16,27.16,195.139999,62.75,68.220001,1977-03-14
81.595711,216.5,28.9,37.330002,68.050003,32.82,7.28,26.865,26.809999,192.509995,62.540001,67.529999,1977-03-15
82.308571,216.419998,29.290001,37.599998,68.400002,33.77,7.49,26.9,27.030001,194.550003,62.759998,67.720001,1977-03-16
81.737144,214.729996,29.129999,37.345001,68.550003,34.299999,7.5,25.555,27.02,193.100006,62.57,67.07,1977-03-17
81.647141,214.449997,29.34,37.869999,69.269997,34.650002,7.66,25.004999,26.91,195.100006,63.18,67.629997,1977-03-18
82.01857,218.350006,30.02,38.044998,69.480003,35.029999,7.9,25.4375,27.700001,199.100006,62.880001,67.75,1977-03-19
83.682854,222.660004,29.84,37.990002,69.599998,34.619999,7.76,25.35,27.120001,198.289993,62.290001,68.120003,1977-03-20
83.915718,224.029999,30.700001,37.869999,69.309998,35.380001,8.11,25.385,27.959999,198.929993,62.209999,67.809998,1977-03-21
83.677139,223.020004,30.93,37.779999,68.910004,36.450001,8.14,25.299999,28.49,198.779999,60.389999,68.519997,1977-03-22
82.524284,220.570007,30.139999,37.334999,68.5,35.509998,7.82,24.665001,27.809999,193.389999,59.75,67.699997,1977-03-23
83.157143,222.160004,30.700001,37.470001,68.699997,35.990002,7.94,24.85,28,193.699997,59.830002,67.300003,1977-03-24
81.538574,220.070007,29.870001,37.384998,68.610001,35.32,7.6,24.365,27.620001,192.860001,59.310001,68.18,1977-03-25
81.718575,225.610001,30.02,37.540001,68.940002,35.709999,7.62,24.612499,27.83,191.949997,59.27,68.580002,1977-03-26
82.071426,225.619995,30.17,38.169998,69.75,36.779999,7.77,24.5275,28.17,193,59.98,68.589996,1977-03-27
81.292854,221.309998,29.91,38.285,69.599998,35.880001,7.74,24.2225,28.17,191.399994,60.290001,68.300003,1977-03-28
83.428574,228.350006,30.59,39.095001,70.660004,35.73,8.18,21.945,29.700001,195.580002,61.25,69.720001,1977-03-29
84.645714,229.320007,30.559999,39.459999,70.760002,36.279999,8.05,22.2125,29.799999,195.830002,61.189999,69.349998,1977-03-30
85.629997,229.529999,30.76,39.580002,70.760002,35.880001,8.06,22.620001,29.969999,195.929993,61.360001,70.75,1977-03-31
87.134285,227.059998,30.700001,39.224998,70.169998,34.380001,7.82,23.049999,29.719999,195.289993,61.349998,71.080002,1977-04-01
86.554283,225.050003,30.190001,39.075001,70.220001,33.900002,7.66,22.844999,29.18,191.410004,61.279999,71.360001,1977-04-02
87.69857,225.050003,30,38.990002,69.989998,33.959999,7.56,22.57,29.1,189.669998,61.549999,71.760002,1977-04-03
86.887146,219.5,29.74,38.990002,69.870003,34.25,7.48,22.8225,29.049999,186.259995,61.73,72.110001,1977-04-04
86.347145,218.369995,29.299999,38.73,70.129997,34.59,7.63,23.065001,29.23,185.25,61.400002,72.260002,1977-04-05
85.557144,215.360001,28.629999,38.32,69.849998,34.040001,7.48,22.955,28.82,183.089996,63.700001,72.309998,1977-04-06
86.424286,218.389999,29.389999,38.639999,70.410004,36.07,7.82,23.4925,29.58,186.009995,65.089996,73.18,1977-04-07
86.701431,216.009995,29.440001,38.240002,70.349998,35.09,7.81,23.254999,29.52,184.789993,64.809998,72.980003,1977-04-08
86.705711,216.929993,29.66,38.845001,70.330002,34.990002,7.92,23.190001,29.92,183.649994,65.349998,73.099998,1977-04-09
86.608574,217.470001,30.450001,38.720001,70.379997,34.959999,7.53,23.657499,30.5,188.25,64.82,72.849998,1977-04-10
87.760002,226.169998,30.67,38.775002,70.419998,34.459999,7.26,23.815001,30.870001,195.339996,64.919998,71.529999,1977-04-11
86.328575,228.289993,30.120001,38.514999,69.959999,33.900002,7.07,23.27,30.120001,192.449997,64.730003,72.25,1977-04-12
86.261429,226.009995,29.280001,38.439999,69.339996,34.439999,7.09,23.2125,29.65,190.830002,64.389999,71.849998,1977-04-13
85.845711,223.039993,29.15,38.330002,68.790001,34.73,7.04,23.24,29.32,190.339996,64.019997,72.139999,1977-04-14
82.138573,217.050003,28.83,38.509998,70.300003,35.169998,7.07,23.377501,29.26,191.080002,64.019997,72.080002,1977-04-15
82.125717,220.009995,29.16,39.424999,71.220001,35.810001,7.17,24.145,30,193.949997,64.559998,73.669998,1977-04-16
83.594284,237.320007,29.76,40.005001,72.260002,36.889999,7.31,24.2575,30.77,196.389999,65.089996,74.519997,1977-04-17
85.004288,236.089996,29.639999,40.560001,72.75,36.139999,7.28,23.9625,30.58,196.679993,65.099998,74.980003,1977-04-18
87.251427,233.300003,29.469999,40.400002,72.730003,36,7.34,23.3375,30.200001,195.979996,64.540001,74.43,1977-04-19
86.687141,232.089996,29.41,40.505001,72.400002,36,7.22,23.25,30.32,195.179993,64.010002,73.620003,1977-04-20
86.827141,230.809998,29.190001,39.875,71.800003,35.169998,7.18,23.135,29.92,194.449997,63.509998,74.050003,1977-04-21
87.957146,234.970001,29.75,40.415001,72.870003,36.09,7.43,23.6425,30.719999,198.520004,65.5,74.550003,1977-04-22
88.935715,233.990005,29.950001,40.32,72.480003,36.299999,7.64,23.879999,31,198.759995,65.809998,74.279999,1977-04-23
88.701431,236.559998,30.26,39.884998,72.290001,37.009998,7.67,24.0425,31.5,199.929993,66.220001,73.989998,1977-04-24
88.55143,234.380005,30.33,39.779999,72.57,37.16,7.67,23.975,31.16,199.029999,66.720001,74.309998,1977-04-25
88.675713,234.059998,30.5,39.619999,72.139999,36.919998,7.72,23.764999,31.370001,198.419998,66.730003,73.849998,1977-04-26
88.814285,232.75,30.42,39.395,72.129997,36.970001,7.74,23.625,31.610001,199.289993,66.769997,73.68,1977-04-27
90,232.440002,30.389999,39.299999,71.989998,36.990002,7.72,23.9625,31.360001,199.009995,66.480003,73.400002,1977-04-28
90.241432,233.190002,30.129999,39.380001,72.239998,37.099998,7.78,23.727501,31.35,198.289993,66.730003,74.010002,1977-04-29
90.118568,237.419998,30.200001,39.349998,72.620003,37.07,7.87,23.555,31.549999,198.399994,66.639999,74.449997,1977-04-30
90.905716,241.550003,30.780001,39.549999,73.580002,37.099998,7.93,23.695,32.029999,200.839996,67,72.150002,1977-05-01
92.587143,241.169998,30.9,39.529999,73.389999,36.98,8,24.065001,32.200001,201.220001,67,71.989998,1977-05-02
95.021431,240.350006,30.74,39.470001,73.330002,37.369999,8.15,23.942499,32.040001,200.5,66.75,72.300003,1977-05-03
93.722855,239.449997,30.799999,39.259998,73.010002,38.040001,8.19,23.9625,31.75,198.649994,66.769997,71.43,1977-05-04
95.552856,243.100006,30.540001,38.77,72.889999,37.830002,8.22,23.942499,31.700001,197.25,66.849998,71.769997,1977-05-05
94.66143,241.199997,30.26,38.110001,72.660004,37.23,8.15,23.862499,31.59,195.699997,66.68,71.559998,1977-05-06
94.745712,245.740005,30.559999,38.470001,73.059998,37.169998,8.16,24.215,31.950001,197.770004,67.019997,72.110001,1977-05-07
96.525711,243.919998,30.690001,38.169998,73.169998,37.23,8.07,24.1075,31.83,195.690002,67.110001,72.5,1977-05-08
96.400002,246.110001,30.629999,38,73.120003,37.130001,7.96,24.717501,31.58,194.869995,66.989998,72.410004,1977-05-09
96.209999,247.119995,30.65,37.459999,72.779999,37.299999,8,24.672501,31.49,195.080002,66.870003,72.769997,1977-05-10
94.83857,246.220001,30.32,37.139999,72.18,36.900002,7.91,24.4375,31.17,193.369995,66.879997,72.25,1977-05-11
95.034286,248.270004,30.82,37.400002,72.43,37.139999,7.99,24.34,31.65,194.850006,67.190002,72.599998,1977-05-12
96.424286,247.880005,30.389999,37.279999,72.480003,37.009998,8,24.315001,31.57,194.539993,67.400002,73.510002,1977-05-13
95.747147,246.220001,30.389999,37.509998,71.540001,37.110001,7.95,24.3375,32.07,195.039993,67.290001,73.550003,1977-05-14
96.610001,251.380005,31.35,38.150002,72.150002,38.689999,8.35,24.865,32.630001,199.100006,68.239998,74.809998,1977-05-15
97.205711,259.140015,30.950001,37.900002,72.099998,39.299999,8.8,24.8225,32.599998,199.5,68.519997,73.82,1977-05-16
94.677139,257.089996,30.719999,37.66,71.839996,38.759998,8.58,25.01,32.310001,200.949997,68.510002,73.510002,1977-05-17
94.370003,255.669998,30.790001,37.77,71.580002,39.599998,9.03,24.92,32.32,203.270004,68.260002,74.059998,1977-05-18
95.684288,255.630005,30.780001,37.549999,70.059998,39.919998,8.97,25.209999,32.259998,203.770004,68.099998,74.07,1977-05-19
97.568573,260.23999,30.940001,38.349998,70.879997,41.400002,9.4,24.799999,32.619999,206.360001,68.910004,75.139999,1977-05-20
98.754288,261.269989,31.209999,38.119999,70.459999,41.57,9.55,24.16,32.950001,206.809998,69.160004,74.5,1977-05-21
99.968575,258,31.209999,38.349998,70.389999,41.189999,9.3,24.4925,33.099998,207.149994,69.25,73.989998,1977-05-22
100.272858,258.75,31.18,38.619999,70.730003,41.259998,9.23,24.43,33.02,207.070007,69.220001,73.949997,1977-05-23
100.300003,261.679993,31.049999,38.52,70.849998,41.34,9.29,24.415001,32.779999,206.429993,69.260002,74.370003,1977-05-24
99.814285,260.809998,31.450001,38.639999,71.239998,41.25,9.19,24.18,32.259998,206.179993,69.559998,74.75,1977-05-25
100.012856,257.470001,31.190001,38.029999,70.550003,40.880001,9.11,24.129999,32.470001,205.979996,69.419998,74.449997,1977-05-26
98.684288,254.800003,30.780001,38.119999,70.699997,41.23,9.1,23.83,32.220001,205.289993,69.760002,74.739998,1977-05-27
96.220001,252.460007,30.389999,37.68,70.349998,40.549999,8.93,23.77,31.299999,204.979996,69.589996,74.260002,1977-05-28
95.025711,249.669998,30.17,37.759998,70.419998,40.240002,8.82,23.872499,30.73,204,69.300003,74.190002,1977-05-29
97.331429,256.589996,30.16,38.310001,70.639999,40.68,8.97,24,31.219999,205.910004,69.300003,73.980003,1977-05-30
95.300003,254.320007,29.76,37.93,70.769997,40.48,8.83,23.727501,31.459999,207.449997,69.360001,73.800003,1977-05-31
94.19857,252.009995,29.49,38.380001,70.650002,40.970001,8.96,23.887501,31.67,210.470001,69.449997,74.050003,1977-06-01
94.472855,250.600006,29.66,38.34,70.620003,40.919998,8.93,23.737499,31.65,209.839996,68.790001,73.75,1977-06-02
95.921425,255.919998,29.860001,38.240002,70.699997,40.860001,9.11,23.450001,31.82,210.509995,69.169998,74.199997,1977-06-03
95.257141,260.470001,30.030001,38.330002,70.870003,41.82,9.41,23.9725,31.9,210.389999,69.379997,74.720001,1977-06-04
93.227142,258.51001,29.85,38.580002,71.099998,41.709999,9.32,23.805,31.389999,210.589996,69.629997,75.129997,1977-06-05
91.167145,259.059998,29.780001,38.580002,71.190002,41.66,9.28,23.747499,31.18,209.820007,69.099998,75.25,1977-06-06
90.835716,250.960007,29.280001,38.560001,71.110001,41.380001,9.21,23.620001,30.65,207.990005,68.699997,74.139999,1977-06-07
91.558571,244.990005,28.98,38.09,70.290001,41.77,9.21,23.555,30.58,205.820007,68.139999,75.419998,1977-06-08
89.728569,244.220001,28.950001,38.110001,69.82,42.099998,9.34,23.725,30.719999,205.759995,68,75.010002,1977-06-09
89.958572,242.360001,29.200001,38.23,70.050003,41.619999,9.12,23.605,31,207.800003,67.940002,75.809998,1977-06-10
90.68,244.179993,29.51,38.130001,70.339996,42.380001,9.44,23.9025,31.299999,208.929993,68.709999,77.150002,1977-06-11
92.827141,243.940002,29.49,37.900002,70.300003,42.830002,9.46,24.309999,31.870001,211,69,76.910004,1977-06-12
92.087143,247.490005,29.59,37.740002,70.099998,43.32,9.44,24.3925,31.23,200.630005,69.470001,77.029999,1977-06-13
90.377144,244.850006,29.5,37.84,70.760002,43.009998,9.47,24.3925,31.120001,194.960007,69.470001,76.559998,1977-06-14
87.120003,240,28.639999,37.400002,69.879997,42.32,9.44,24.112499,30.48,193.360001,68.57,75.620003,1977-06-15
90.575714,233.779999,28,37.23,69.599998,42.09,9.55,23.620001,30.799999,194.399994,68.5,75.650002,1977-06-16
87.622856,234.309998,28.049999,36.610001,68.519997,41.330002,9.36,23.205,30.59,191.25,67.440002,74.760002,1977-06-17
88.118568,228.490005,27.9,36.880001,68.400002,41.709999,9.31,23.2225,30.6,190.720001,68.080002,74.82,1977-06-18
87.077141,222.919998,27.879999,37.09,68.889999,41.669998,9.24,22.827499,30.860001,191.600006,70.07,75.32,1977-06-19
86.285713,238.240005,28.209999,37.040001,68.980003,41.16,9.12,22.7875,30.99,193.270004,69.440002,75.110001,1977-06-20
85.045715,232.889999,28.540001,37.18,69.239998,41.68,9.32,22.844999,31.08,194.529999,69.239998,75.019997,1977-06-21
85.220001,232.139999,29.52,37.330002,69.440002,42.84,9.74,23.8375,31.48,197.149994,69.25,73.449997,1977-06-22
82.400002,232.419998,29.5,37.080002,69.050003,42.419998,9.85,23.635,31.209999,193.429993,69.190002,72.769997,1977-06-23
83.517143,234.330002,29.629999,36.77,69,42.27,9.75,23.815001,31.25,194.139999,68.669998,73.139999,1977-06-24
83.264282,237.559998,29.860001,37.419998,69.349998,42.880001,9.94,24.032499,31.629999,195.070007,68.93,73.760002,1977-06-25
79.714287,232.059998,29.08,36.720001,68.989998,40.48,9.23,23.6625,30.790001,191.160004,68.059998,73.110001,1977-06-26
76.821426,227.350006,28.809999,36.360001,68.790001,40.400002,9.39,22.965,30.42,190.100006,66.910004,72.480003,1977-06-27
78.151428,226.309998,28.83,36.290001,68.849998,40.619999,9.43,23.077499,30.35,189.639999,67.010002,72.309998,1977-06-28
77.547142,226.470001,28.219999,36.080002,68.610001,40.580002,9.39,23.0725,30.299999,189.25,67.080002,72.480003,1977-06-29
77.557144,226.600006,27.09,36.16,68.580002,40.040001,9.33,22.8675,30.02,188.320007,66.849998,71.809998,1977-06-30
76.697144,222.949997,26.84,36.009998,68.169998,39.290001,8.99,22.65,29.58,185.509995,66.529999,71.309998,1977-07-01
75.08857,220.600006,26.66,36.43,68.190002,39.389999,9.09,22.7075,29.950001,185.850006,66.32,68.720001,1977-07-02
75.382858,225.229996,26.52,36.560001,68.309998,39.529999,9.12,23.147499,30,186.940002,66.82,68.029999,1977-07-03
80.818573,229.710007,26.73,37.240002,68.779999,40.59,9.49,24.08,30.139999,190.350006,67.919998,69.019997,1977-07-04
80.129997,233.779999,26.709999,37.25,68.910004,40.700001,9.63,23.9025,30.200001,189.199997,68.300003,69,1977-07-05
80.242859,238.029999,26.950001,37.389999,69.309998,40.73,9.77,23.9,30.4,190.289993,68.470001,68.889999,1977-07-06
81.64286,239.880005,27.700001,37.93,70.190002,41.09,9.9,24.1875,30.92,193.490005,69.589996,70.199997,1977-07-07
84.218575,243.619995,27.389999,37.360001,70,40.880001,9.84,24.415001,30.959999,192.880005,69.480003,69.910004,1977-07-08
83.540001,243.399994,27.08,37.419998,70.110001,40.75,9.66,24.252501,31.219999,191.229996,68.989998,69.5,1977-07-09
83.277145,247.110001,27.360001,37.560001,70.349998,40.830002,9.76,24.782499,31.799999,191.979996,69.440002,70.559998,1977-07-10
84.194283,251.270004,26.950001,37.970001,70.309998,41.220001,9.83,24.7425,31.84,191.529999,69.5,70.830002,1977-07-11
83.611427,252.050003,26.620001,37.919998,70.209999,41.080002,9.86,24.370001,32.18,190.070007,69.830002,72.019997,1977-07-12
83.741432,250.330002,26.43,37.380001,69.870003,40.810001,9.8,24.389999,32.310001,189.479996,69.580002,71.339996,1977-07-13
82.264282,252.490005,26.370001,37.150002,69.860001,40.57,9.91,24.4175,32.380001,189.360001,69.309998,72.120003,1977-07-14
76.970001,253.960007,26.67,37.310001,69.709999,41.200001,10.46,24.42,32,188.649994,69.410004,71.650002,1977-07-15
78.177139,253.369995,26.73,37.380001,70.019997,41.470001,10.46,24.605,32.029999,189.699997,69.949997,71.589996,1977-07-16
76.178574,253.270004,26.459999,37.709999,70.260002,42.560001,10.64,24.647499,31.92,191.949997,70.290001,72.290001,1977-07-17
75.688568,247.770004,26.940001,37.639999,70.209999,42.310001,10.57,24.52,32.07,192.619995,70.220001,72.150002,1977-07-18
77.341431,250.690002,27.32,37.860001,70.419998,42.639999,10.51,24.852501,32.34,194.199997,70.660004,70.889999,1977-07-19
77,251.759995,27.24,37.639999,70.239998,42.77,10.61,24.799999,31.940001,192.949997,70.760002,68.940002,1977-07-20
75.669998,251.25,27.110001,37.599998,70.209999,42.779999,10.54,24.3325,31.610001,191.990005,70.129997,69.040001,1977-07-21
72.827141,249.190002,26.809999,37.66,70.160004,42.810001,10.58,24.227501,31.959999,191.759995,69.93,68.75,1977-07-22
74.118568,253.860001,27.1,37.5,70.370003,43.48,11,24.497499,32.32,193.619995,69.93,69.199997,1977-07-23
